system:index,LST_C,NDBI,NDVI,NDWI,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,latitude,longitude,.geo
3028,34.73665970000002,-0.16627462569738696,0.7035174706877443,-0.6662045199093966,0.03089,0.07312999999999997,0.06353249999999999,0.3650425,0.260955,0.134235,9.153248840243247,-75.55617565318781,"{""type"":""Point"",""coordinates"":[-75.55628196446526,9.153302728579654]}"
3029,36.47301386000004,-0.2980123739236237,0.8098831420636167,-0.7254657066313626,0.018817499999999987,0.054952500000000015,0.03628000000000001,0.34537999999999996,0.1867875,0.08385500000000001,9.168340537016455,-75.5507857614831,"{""type"":""Point"",""coordinates"":[-75.5507062575948,9.168325308072175]}"
3030,39.96964832000003,-0.26957693858922915,0.7541207179727828,-0.6974414281457095,0.026187500000000002,0.053302499999999975,0.041917499999999996,0.2990425,0.17204750000000002,0.08344249999999998,8.786197215152011,-75.85908756699291,"{""type"":""Point"",""coordinates"":[-75.85910651699773,8.786242794544842]}"
3031,37.737681260000045,-0.23826309067688375,0.674580876934414,-0.6425425221928576,0.0475825,0.079125,0.07065500000000002,0.363585,0.223665,0.12923,9.002331872511167,-75.74293540075625,"{""type"":""Point"",""coordinates"":[-75.7430630592074,9.002463144851946]}"
3032,32.05693201999998,-0.21192290658073595,0.7269497565354589,-0.6675702653007618,0.03386,0.07909749999999999,0.06273499999999999,0.39677750000000006,0.2580125,0.12389499999999998,9.251883858439571,-75.43032168188266,"{""type"":""Point"",""coordinates"":[-75.43037851765139,9.251823815540725]}"
3033,39.73551395000004,-0.08986327688752807,0.5808795279518776,-0.5872873305121341,0.054925,0.08960249999999997,0.09136250000000001,0.34460999999999997,0.28778125,0.15836625,8.545269055951154,-76.04099641202711,"{""type"":""Point"",""coordinates"":[-76.04093894585185,8.545296481840131]}"
3034,36.80456179999999,-0.0438333297665161,0.5634480017437463,-0.6172792020902689,0.047032500000000005,0.07213999999999998,0.08511999999999997,0.304845,0.2792425,0.15975499999999998,9.217388551529382,-75.84830778358348,"{""type"":""Point"",""coordinates"":[-75.8482405566499,9.217359444409585]}"
3035,43.705544180000004,0.060512023131233564,0.5172622973368555,-0.5815653158535194,0.041271249999999995,0.07113625000000001,0.08554624999999999,0.268875,0.30351125,0.17098875,8.79859396607286,-76.01054352389546,"{""type"":""Point"",""coordinates"":[-76.0104801235884,8.798572696220543]}"
3036,37.594124420000014,-0.2906403548906881,0.7862724043941521,-0.7215181812392536,0.028744999999999993,0.06559500000000001,0.04851749999999999,0.405495,0.2228675,0.1023075,8.713703171723566,-75.89007944429504,"{""type"":""Point"",""coordinates"":[-75.88996284071735,8.713654065491152]}"
3037,33.10968217999999,-0.07856670801570553,0.14918244930081112,-0.17227904308768618,0.3642175000000001,0.40403750000000005,0.4236587500000001,0.5722275,0.48886125,0.32045125,8.860577720677107,-75.99841626755985,"{""type"":""Point"",""coordinates"":[-75.9985156396195,8.860530267282998]}"
3038,35.33823122000001,-0.4403497669249529,0.88121746054946,-0.78081106870229,0.02530750000000001,0.05742750000000002,0.029459999999999986,0.4665725,0.1812875,0.07057249999999998,9.238409129177779,-75.60818810813834,"{""type"":""Point"",""coordinates"":[-75.60819198084911,9.238464704515431]}"
3039,34.52132444000006,-0.319576994462076,0.7994896885251792,-0.713097367623628,0.02814,0.07337749999999998,0.04882,0.4381375,0.22592,0.09999750000000002,8.797515987731916,-75.71760290974409,"{""type"":""Point"",""coordinates"":[-75.71747799544274,8.797417079413039]}"
3040,31.609171400000037,-0.18824709760642105,0.7170686675976992,-0.6856867324293863,0.027067499999999994,0.06763000000000002,0.05976500000000001,0.362705,0.24778250000000002,0.14292500000000002,8.83955714302871,-75.47910020181035,"{""type"":""Point"",""coordinates"":[-75.47918645609336,8.839683697707564]}"
3041,37.14807281,-0.14814108854390953,0.6621052165411331,-0.664912711737166,0.03266374999999999,0.061373750000000005,0.061992500000000006,0.30494125,0.22625,0.11229,8.635819236590402,-76.08734948068768,"{""type"":""Point"",""coordinates"":[-76.0872404919871,8.635926925848889]}"
3042,39.38003987000002,-0.029590905675365174,0.629122335004688,-0.6481529214050789,0.02969374999999999,0.06398625,0.068235,0.29973,0.28250125000000004,0.15162875,9.03925263068848,-76.00488413760552,"{""type"":""Point"",""coordinates"":[-76.00483191909831,9.039284477007213]}"
3043,41.40350771000004,-0.02972382276971977,0.6149811126076373,-0.6095864175164346,0.03915375,0.07071,0.0695,0.29152125,0.27469125000000005,0.138855,8.887796673785928,-76.01216049140687,"{""type"":""Point"",""coordinates"":[-76.01207442058777,8.887833749386578]}"
3044,46.94240911999998,0.17856521092970426,0.41421584753382906,-0.45806733646374276,0.06452249999999998,0.0898775,0.10016249999999999,0.241815,0.3469475,0.24588500000000002,8.830124832545454,-75.62381879408201,"{""type"":""Point"",""coordinates"":[-75.62379236488962,8.830048541867448]}"
3045,37.03015112000003,-0.31695485639463017,0.8128794463872999,-0.7416838486860207,0.02105875,0.049878749999999986,0.03471249999999999,0.33630499999999997,0.17442625,0.07715875,8.849797937267672,-75.74724731412003,"{""type"":""Point"",""coordinates"":[-75.74731271425274,8.849900246068023]}"
3046,36.903684380000016,-0.12201773547498691,0.6097739909390445,-0.6175028047294043,0.035125,0.07394124999999999,0.07579749999999999,0.31268250000000003,0.244675,0.12659,9.181006782522541,-75.88253359590843,"{""type"":""Point"",""coordinates"":[-75.88245117616296,9.181061642167636]}"
3047,40.66008836000003,-0.053482294217366735,0.5545383479544863,-0.5761228204074443,0.04848999999999999,0.09024875000000002,0.09616125,0.33557625,0.30150375,0.18911125,9.247032955905325,-75.9137949677958,"{""type"":""Point"",""coordinates"":[-75.91390153882985,9.24708985890681]}"
3048,37.44031352000002,-0.17597642421111034,0.7374696947206966,-0.6500993501960152,0.03069749999999999,0.06515500000000002,0.04642750000000001,0.30726499999999995,0.21530500000000002,0.09392,9.059464724581169,-75.84803828899824,"{""type"":""Point"",""coordinates"":[-75.84817128820522,9.05947813716594]}"
3049,32.532036800000014,-0.33225773319410445,0.8158200197152373,-0.724534113319595,0.022997500000000004,0.06215749999999998,0.039470000000000005,0.38913250000000005,0.19503750000000003,0.08385500000000001,9.291230067884007,-75.60333720560409,"{""type"":""Point"",""coordinates"":[-75.60332964343999,9.291170515114601]}"
3050,43.240693460000045,0.11677934313255114,0.4657337258118998,-0.5155298097504752,0.03490499999999999,0.06068624999999998,0.0691975,0.18984,0.24004125,0.137645,8.696186023683234,-76.05474063587414,"{""type"":""Point"",""coordinates"":[-76.05470490751803,8.696095068227777]}"
